Entity,Code,Date,Total_tests_per_thousand,Total_tests_per_million,Number_of_tests_per_confirmed_case
Panama,PAN,"Mar 24, 2020",0.726,726.000,9.078
Panama,PAN,"Mar 25, 2020",0.855,855.000,8.33
Panama,PAN,"Mar 26, 2020",0.996,996.000,7.31
Panama,PAN,"Mar 27, 2020",1.081,1081.000,6.92
Panama,PAN,"Mar 28, 2020",1.206,1206.000,6.621
Panama,PAN,"Mar 29, 2020",1.298,1298.000,6.218
Panama,PAN,"Mar 30, 2020",1.396,1396.000,6.091
Panama,PAN,"Mar 31, 2020",1.48,1480.00,5.94
Panama,PAN,"Apr 1, 2020",1.57,1570.00,5.737
Panama,PAN,"Apr 2, 2020",1.711,1711.000,5.606
Panama,PAN,"Apr 3, 2020",1.886,1886.000,5.516
Panama,PAN,"Apr 4, 2020",2.016,2016.000,5.199
Panama,PAN,"Apr 5, 2020",2.119,2119.000,5.076
Panama,PAN,"Apr 6, 2020",2.238,2238.000,4.857
Panama,PAN,"Apr 7, 2020",2.346,2346.000,4.82
Panama,PAN,"Apr 8, 2020",2.6,2600.0,4.988
Panama,PAN,"Apr 9, 2020",2.787,2787.000,4.757
Panama,PAN,"Apr 10, 2020",3.163,3163.000,4.959
Panama,PAN,"Apr 11, 2020",3.381,3381.000,4.905
Panama,PAN,"Apr 12, 2020",3.511,3511.000,4.684
Panama,PAN,"Apr 13, 2020",3.608,3608.000,4.579
Panama,PAN,"Apr 14, 2020",3.72,3720.00,4.624
Panama,PAN,"Apr 15, 2020",3.906,3906.000,4.716
Panama,PAN,"Apr 16, 2020",4.137,4137.000,4.759
Panama,PAN,"Apr 17, 2020",4.301,4301.000,4.621
Panama,PAN,"Apr 18, 2020",4.425,4425.000,4.535
Panama,PAN,"Apr 19, 2020",4.667,4667.000,4.713
Panama,PAN,"Apr 20, 2020",4.866,4866.000,4.7
Panama,PAN,"Apr 21, 2020",5.076,5076.000,4.702
Panama,PAN,"Apr 22, 2020",5.261,5261.000,4.709
Panama,PAN,"Apr 23, 2020",5.454,5454.000,4.714
Panama,PAN,"Apr 24, 2020",5.633,5633.000,4.705
Panama,PAN,"Apr 25, 2020",5.887,5887.000,4.758
Panama,PAN,"Apr 26, 2020",6.175,6175.000,4.811
Panama,PAN,"Apr 27, 2020",6.451,6451.000,4.816
Panama,PAN,"Apr 28, 2020",6.674,6674.000,4.782
Panama,PAN,"Apr 29, 2020",6.915,6915.000,4.812
Panama,PAN,"Apr 30, 2020",7.126,7126.000,4.821
Panama,PAN,"May 1, 2020",7.392,7392.000,4.883
Panama,PAN,"May 2, 2020",7.73,7730.00,4.963
Panama,PAN,"May 3, 2020",7.986,7986.000,4.86
Panama,PAN,"May 4, 2020",8.241,8241.000,4.94
Panama,PAN,"May 5, 2020",8.455,8455.000,4.939
Panama,PAN,"May 6, 2020",8.81,8810.00,5.053
Panama,PAN,"May 7, 2020",9.06,9060.00,5.057
Panama,PAN,"May 8, 2020",9.353,9353.000,5.129
Panama,PAN,"May 9, 2020",9.653,9653.000,5.161
Panama,PAN,"May 10, 2020",9.886,9886.000,5.151
Paraguay,PRY,"Mar 11, 2020",0.002,2.000,3.2
Paraguay,PRY,"Mar 13, 2020",0.005,5.000,6.5
Paraguay,PRY,"Mar 14, 2020",0.008,8.000,7.714
Paraguay,PRY,"Mar 16, 2020",0.016,16.000,14.25
Paraguay,PRY,"Mar 17, 2020",0.02,20.00,15.556
Paraguay,PRY,"Mar 18, 2020",0.023,23.000,14.909
Paraguay,PRY,"Mar 19, 2020",0.027,27.000,17.818
Paraguay,PRY,"Mar 20, 2020",0.034,34.000,18.462
Paraguay,PRY,"Mar 21, 2020",0.043,43.000,17.111
Paraguay,PRY,"Mar 22, 2020",0.048,48.000,15.682
Paraguay,PRY,"Mar 23, 2020",0.061,61.000,19.727
Paraguay,PRY,"Mar 24, 2020",0.074,74.000,19.444
Paraguay,PRY,"Mar 25, 2020",0.081,81.000,15.568
Paraguay,PRY,"Mar 26, 2020",0.092,92.000,15.951
Paraguay,PRY,"Mar 27, 2020",0.106,106.000,14.519
Paraguay,PRY,"Mar 28, 2020",0.114,114.000,14.554
Paraguay,PRY,"Mar 29, 2020",0.129,129.000,15.593
Paraguay,PRY,"Mar 30, 2020",0.139,139.000,15.438
Paraguay,PRY,"Mar 31, 2020",0.151,151.000,16.585
Paraguay,PRY,"Apr 1, 2020",0.164,164.000,17
Paraguay,PRY,"Apr 2, 2020",0.181,181.000,18.681
Paraguay,PRY,"Apr 3, 2020",0.204,204.000,18.883
Paraguay,PRY,"Apr 4, 2020",0.231,231.000,17.146
Paraguay,PRY,"Apr 5, 2020",0.259,259.000,17.75
Paraguay,PRY,"Apr 6, 2020",0.282,282.000,17.77
Paraguay,PRY,"Apr 7, 2020",0.311,311.000,19.646
Paraguay,PRY,"Apr 8, 2020",0.345,345.000,21.409
Paraguay,PRY,"Apr 9, 2020",0.376,376.000,21.653
Paraguay,PRY,"Apr 10, 2020",0.407,407.000,22.519
Paraguay,PRY,"Apr 11, 2020",0.44,440.00,23.571
Paraguay,PRY,"Apr 12, 2020",0.476,476.000,25.328
Paraguay,PRY,"Apr 13, 2020",0.511,511.000,24.776
Paraguay,PRY,"Apr 14, 2020",0.545,545.000,24.453
Paraguay,PRY,"Apr 15, 2020",0.598,598.000,26.503
Paraguay,PRY,"Apr 16, 2020",0.647,647.000,26.506
Paraguay,PRY,"Apr 17, 2020",0.694,694.000,28.448
Paraguay,PRY,"Apr 18, 2020",0.737,737.000,26.01
Paraguay,PRY,"Apr 19, 2020",0.771,771.000,27.233
Paraguay,PRY,"Apr 20, 2020",0.824,824.000,28.534
Paraguay,PRY,"Apr 21, 2020",0.882,882.000,30.25
Paraguay,PRY,"Apr 22, 2020",0.925,925.000,30.977
Paraguay,PRY,"Apr 23, 2020",0.97,970.00,32.474
Paraguay,PRY,"Apr 24, 2020",1.027,1027.000,33.282
Paraguay,PRY,"Apr 25, 2020",1.07,1070.00,34.215
Paraguay,PRY,"Apr 26, 2020",1.111,1111.000,34.759
Paraguay,PRY,"Apr 27, 2020",1.184,1184.000,37.035
Paraguay,PRY,"Apr 28, 2020",1.247,1247.000,38.657
Paraguay,PRY,"Apr 29, 2020",1.325,1325.000,39.556
Paraguay,PRY,"Apr 30, 2020",1.388,1388.000,39.771
Paraguay,PRY,"May 1, 2020",1.45,1450.00,38.88
Paraguay,PRY,"May 2, 2020",1.509,1509.000,32.33
Paraguay,PRY,"May 3, 2020",1.557,1557.000,30.016
Paraguay,PRY,"May 4, 2020",1.606,1606.000,28.927
Paraguay,PRY,"May 5, 2020",1.67,1670.00,28.706
Paraguay,PRY,"May 6, 2020",1.752,1752.000,28.995
Paraguay,PRY,"May 7, 2020",1.836,1836.000,29.764
Paraguay,PRY,"May 8, 2020",1.941,1941.000,29.97
Paraguay,PRY,"May 9, 2020",2.053,2053.000,26.014
Peru,PER,"Mar 7, 2020",0.007,7.000,219
Peru,PER,"Mar 9, 2020",0.01,10.00,45.429
Peru,PER,"Mar 10, 2020",0.01,10.00,38.444
Peru,PER,"Mar 11, 2020",0.02,20.00,59.636
Peru,PER,"Mar 14, 2020",0.037,37.000,32.421
Peru,PER,"Mar 15, 2020",0.055,55.000,42.372
Peru,PER,"Mar 16, 2020",0.07,70.00,32.606
Peru,PER,"Mar 17, 2020",0.085,85.000,32.523
Peru,PER,"Mar 18, 2020",0.093,93.000,26.282
Peru,PER,"Mar 19, 2020",0.116,116.000,26.49
Peru,PER,"Mar 20, 2020",0.13,130.00,18.368
Peru,PER,"Mar 21, 2020",0.157,157.000,19.715
Peru,PER,"Mar 22, 2020",0.188,188.000,19.447
Peru,PER,"Mar 23, 2020",0.213,213.000,19.32
Peru,PER,"Mar 24, 2020",0.227,227.000,18.952
Peru,PER,"Mar 25, 2020",0.244,244.000,19.327
Peru,PER,"Mar 26, 2020",0.28,280.00,16.522
Peru,PER,"Mar 27, 2020",0.305,305.000,17.353
Peru,PER,"Mar 28, 2020",0.33,330.00,17.159
Peru,PER,"Mar 29, 2020",0.384,384.000,18.881
Peru,PER,"Mar 30, 2020",0.408,408.000,15.789
Peru,PER,"Mar 31, 2020",0.439,439.000,15.224
Peru,PER,"Apr 1, 2020",0.473,473.000,14.636
Peru,PER,"Apr 2, 2020",0.501,501.000,12.485
Peru,PER,"Apr 3, 2020",0.526,526.000,12.259
Peru,PER,"Apr 4, 2020",0.541,541.000,11.186
Peru,PER,"Apr 5, 2020",0.589,589.000,11.117
Peru,PER,"Apr 6, 2020",0.619,619.000,8.95
Peru,PER,"Apr 7, 2020",0.654,654.000,8.417
Peru,PER,"Apr 8, 2020",1.201,1201.000,13.405
Peru,PER,"Apr 9, 2020",1.47,1470.00,11.162
Peru,PER,"Apr 10, 2020",1.719,1719.000,10.784
Peru,PER,"Apr 11, 2020",1.993,1993.000,11.143
Peru,PER,"Apr 12, 2020",2.32,2320.00,11.172
Peru,PER,"Apr 13, 2020",2.642,2642.000,11.586
Peru,PER,"Apr 14, 2020",3.1,3100.0,13.594
Peru,PER,"Apr 15, 2020",3.318,3318.000,10.617
Peru,PER,"Apr 16, 2020",3.684,3684.000,10.585
Peru,PER,"Apr 18, 2020",4.122,4122.000,10.075
Peru,PER,"Apr 19, 2020",4.36,4360.00,9.968
Peru,PER,"Apr 20, 2020",4.489,4489.000,9.471
Peru,PER,"Apr 21, 2020",4.723,4723.000,9.539
Peru,PER,"Apr 22, 2020",5.168,5168.000,9.553
Peru,PER,"Apr 23, 2020",5.618,5618.000,9.623
Peru,PER,"Apr 24, 2020",6.016,6016.000,9.484
Peru,PER,"Apr 25, 2020",6.618,6618.000,10.079
Peru,PER,"Apr 26, 2020",7.059,7059.000,9.188
Peru,PER,"Apr 28, 2020",7.266,7266.000,8.347
Peru,PER,"Apr 29, 2020",8.116,8116.000,8.58
Peru,PER,"Apr 30, 2020",9.652,9652.000,9.379
Peru,PER,"May 1, 2020",10.388,10388.000,9.263
Peru,PER,"May 3, 2020",11.376,11376.000,8.819
Peru,PER,"May 4, 2020",11.692,11692.000,8.393
Peru,PER,"May 5, 2020",12.331,12331.000,8.583
Peru,PER,"May 7, 2020",13.588,13588.000,8.173
Peru,PER,"May 8, 2020",14.351,14351.000,8.085
Peru,PER,"May 10, 2020",15.314,15314.000,7.766
Peru,PER,"May 11, 2020",15.555,15555.000,7.62
Peru,PER,"May 12, 2020",16.14,16140.00,7.733
Philippines,PHL,"Apr 11, 2020",0.308,308.000,8.288
Philippines,PHL,"Apr 13, 2020",0.347,347.000,8.188
Philippines,PHL,"Apr 14, 2020",0.364,364.000,8.09
Philippines,PHL,"Apr 15, 2020",0.385,385.000,8.074
Philippines,PHL,"Apr 17, 2020",0.452,452.000,8.758
Philippines,PHL,"Apr 18, 2020",0.482,482.000,8.981
Philippines,PHL,"Apr 21, 2020",0.556,556.000,9.436
Philippines,PHL,"Apr 22, 2020",0.588,588.000,9.77
Philippines,PHL,"Apr 23, 2020",0.626,626.000,10.231
Philippines,PHL,"Apr 24, 2020",0.663,663.000,10.408
Philippines,PHL,"Apr 25, 2020",0.693,693.000,10.554
Philippines,PHL,"Apr 28, 2020",0.811,811.000,11.427
Philippines,PHL,"Apr 29, 2020",0.852,852.000,11.735
Philippines,PHL,"Apr 30, 2020",0.888,888.000,11.854
Philippines,PHL,"May 1, 2020",0.944,944.000,12.19
Philippines,PHL,"May 3, 2020",1.034,1034.000,12.694
Philippines,PHL,"May 4, 2020",1.091,1091.000,12.958
Philippines,PHL,"May 5, 2020",1.153,1153.000,13.325
Philippines,PHL,"May 6, 2020",1.2,1200.0,13.578
Philippines,PHL,"May 7, 2020",1.248,1248.000,13.665
Philippines,PHL,"May 10, 2020",1.44,1440.00,14.877
Poland,POL,"Mar 4, 2020",0.015,15.000,584
Poland,POL,"Mar 8, 2020",0.03,30.00,192.333
Poland,POL,"Mar 9, 2020",0.037,37.000,125.818
Poland,POL,"Mar 10, 2020",0.043,43.000,95.882
Poland,POL,"Mar 11, 2020",0.053,53.000,92
Poland,POL,"Mar 12, 2020",0.059,59.000,72.065
Poland,POL,"Mar 13, 2020",0.076,76.000,58.959
Poland,POL,"Mar 14, 2020",0.117,117.000,64.912
Poland,POL,"Mar 15, 2020",0.145,145.000,52.817
Poland,POL,"Mar 17, 2020",0.209,209.000,44.627
Poland,POL,"Mar 18, 2020",0.251,251.000,39.979
Poland,POL,"Mar 19, 2020",0.296,296.000,39.01
Poland,POL,"Mar 20, 2020",0.345,345.000,36.823
Poland,POL,"Mar 21, 2020",0.399,399.000,35.492
Poland,POL,"Mar 22, 2020",0.465,465.000,32.849
Poland,POL,"Mar 23, 2020",0.532,532.000,31.746
Poland,POL,"Mar 24, 2020",0.605,605.000,30.571
Poland,POL,"Mar 25, 2020",0.693,693.000,29.128
Poland,POL,"Mar 26, 2020",0.781,781.000,28.129
Poland,POL,"Mar 27, 2020",0.9,900.0,27.901
Poland,POL,"Mar 28, 2020",1.022,1022.000,27.843
Poland,POL,"Mar 29, 2020",1.13,1130.00,26.119
Poland,POL,"Mar 30, 2020",1.231,1231.000,25.031
Poland,POL,"Mar 31, 2020",1.359,1359.000,25.021
Poland,POL,"Apr 1, 2020",1.474,1474.000,24.146
Poland,POL,"Apr 2, 2020",1.616,1616.000,23.954
Poland,POL,"Apr 3, 2020",1.769,1769.000,22.722
Poland,POL,"Apr 4, 2020",1.926,1926.000,21.549
Poland,POL,"Apr 5, 2020",2.134,2134.000,22.266
Poland,POL,"Apr 6, 2020",2.258,2258.000,20.835
Poland,POL,"Apr 7, 2020",2.437,2437.000,20.896
Poland,POL,"Apr 8, 2020",2.623,2623.000,20.479
Poland,POL,"Apr 9, 2020",2.843,2843.000,20.672
Poland,POL,"Apr 10, 2020",3.126,3126.000,21.219
Poland,POL,"Apr 11, 2020",3.423,3423.000,21.757
Poland,POL,"Apr 12, 2020",3.646,3646.000,21.713
Poland,POL,"Apr 13, 2020",3.795,3795.000,21.521
Poland,POL,"Apr 14, 2020",3.919,3919.000,21.39
Poland,POL,"Apr 15, 2020",4.135,4135.000,21.729
Poland,POL,"Apr 16, 2020",4.467,4467.000,22.299
Poland,POL,"Apr 17, 2020",4.747,4747.000,22.689
Poland,POL,"Apr 18, 2020",5.098,5098.000,23.029
Poland,POL,"Apr 19, 2020",5.397,5397.000,23.364
Poland,POL,"Apr 20, 2020",5.661,5661.000,23.068
Poland,POL,"Apr 21, 2020",5.928,5928.000,23.387
Poland,POL,"Apr 22, 2020",6.31,6310.00,24.229
Poland,POL,"Apr 23, 2020",6.625,6625.000,24.655
Poland,POL,"Apr 24, 2020",7.007,7007.000,25.231
Poland,POL,"Apr 25, 2020",7.372,7372.000,25.615
Poland,POL,"Apr 26, 2020",7.679,7679.000,25.781
Poland,POL,"Apr 27, 2020",7.87,7870.00,25.64
Poland,POL,"Apr 28, 2020",8.211,8211.000,26.109
Poland,POL,"Apr 29, 2020",8.575,8575.000,26.561
Poland,POL,"Apr 30, 2020",8.932,8932.000,26.743
Poland,POL,"May 1, 2020",9.37,9370.00,27.54
Poland,POL,"May 2, 2020",9.671,9671.000,27.929
Poland,POL,"May 3, 2020",9.933,9933.000,28.108
Poland,POL,"May 4, 2020",10.141,10141.000,28.029
Poland,POL,"May 5, 2020",10.418,10418.000,28.15
Poland,POL,"May 6, 2020",10.846,10846.000,28.443
Poland,POL,"May 7, 2020",11.256,11256.000,28.901
Poland,POL,"May 8, 2020",11.719,11719.000,29.475
Poland,POL,"May 9, 2020",12.172,12172.000,29.981
Poland,POL,"May 10, 2020",12.601,12601.000,30.471
Poland,POL,"May 11, 2020",12.979,12979.000,30.709
Poland,POL,"May 12, 2020",13.417,13417.000,31.102
Portugal,PRT,"Mar 1, 2020",0.002,2.000,
Portugal,PRT,"Mar 2, 2020",0.007,7.000,
Portugal,PRT,"Mar 3, 2020",0.013,13.000,65.5
Portugal,PRT,"Mar 4, 2020",0.017,17.000,42.75
Portugal,PRT,"Mar 5, 2020",0.025,25.000,50.2
Portugal,PRT,"Mar 6, 2020",0.033,33.000,36.889
Portugal,PRT,"Mar 7, 2020",0.04,40.00,31.615
Portugal,PRT,"Mar 8, 2020",0.049,49.000,23.571
Portugal,PRT,"Mar 9, 2020",0.066,66.000,22.333
Portugal,PRT,"Mar 10, 2020",0.096,96.000,25.026
Portugal,PRT,"Mar 11, 2020",0.153,153.000,37.951
Portugal,PRT,"Mar 12, 2020",0.245,245.000,42.271
Portugal,PRT,"Mar 13, 2020",0.397,397.000,51.859
Portugal,PRT,"Mar 14, 2020",0.52,520.00,47.304
Portugal,PRT,"Mar 15, 2020",0.613,613.000,36.976
Portugal,PRT,"Mar 16, 2020",0.777,777.000,32.351
Portugal,PRT,"Mar 17, 2020",1.003,1003.000,30.906
Portugal,PRT,"Mar 18, 2020",1.244,1244.000,28.321
Portugal,PRT,"Mar 19, 2020",1.489,1489.000,23.642
Portugal,PRT,"Mar 20, 2020",1.804,1804.000,23.431
Portugal,PRT,"Mar 21, 2020",2.051,2051.000,20.499
Portugal,PRT,"Mar 22, 2020",2.257,2257.000,17.983
Portugal,PRT,"Mar 23, 2020",2.667,2667.000,16.999
Portugal,PRT,"Mar 24, 2020",3.159,3159.000,15.638
Portugal,PRT,"Mar 25, 2020",3.68,3680.00,15.886
Portugal,PRT,"Mar 26, 2020",4.336,4336.000,14.762
Portugal,PRT,"Mar 27, 2020",5.108,5108.000,14.698
Portugal,PRT,"Mar 28, 2020",5.784,5784.000,13.82
Portugal,PRT,"Mar 29, 2020",6.278,6278.000,12.382
Portugal,PRT,"Mar 30, 2020",7.058,7058.000,12.071
Portugal,PRT,"Mar 31, 2020",7.837,7837.000,12.47
Portugal,PRT,"Apr 1, 2020",8.683,8683.000,11.896
Portugal,PRT,"Apr 2, 2020",9.591,9591.000,11.853
Portugal,PRT,"Apr 3, 2020",10.517,10517.000,11.87
Portugal,PRT,"Apr 4, 2020",11.405,11405.000,11.763
Portugal,PRT,"Apr 5, 2020",12.063,12063.000,11.688
Portugal,PRT,"Apr 6, 2020",12.964,12964.000,11.721
Portugal,PRT,"Apr 7, 2020",13.999,13999.000,12.169
Portugal,PRT,"Apr 8, 2020",15.118,15118.000,12.389
Portugal,PRT,"Apr 9, 2020",16.315,16315.000,12.66
Portugal,PRT,"Apr 10, 2020",17.314,17314.000,12.65
Portugal,PRT,"Apr 11, 2020",18.207,18207.000,11.999
Portugal,PRT,"Apr 12, 2020",18.718,18718.000,11.938
Portugal,PRT,"Apr 13, 2020",19.589,19589.000,12.044
Portugal,PRT,"Apr 14, 2020",20.758,20758.000,12.499
Portugal,PRT,"Apr 15, 2020",22.094,22094.000,12.912
Portugal,PRT,"Apr 16, 2020",23.409,23409.000,13.194
Portugal,PRT,"Apr 17, 2020",24.852,24852.000,13.45
Portugal,PRT,"Apr 18, 2020",26.105,26105.000,13.994
Portugal,PRT,"Apr 19, 2020",27.037,27037.000,14.005
Portugal,PRT,"Apr 20, 2020",28.116,28116.000,14.188
Portugal,PRT,"Apr 21, 2020",29.57,29570.00,14.452
Portugal,PRT,"Apr 22, 2020",31.084,31084.000,14.825
Portugal,PRT,"Apr 23, 2020",32.564,32564.000,15.105
Portugal,PRT,"Apr 24, 2020",34.007,34007.000,15.513
Portugal,PRT,"Apr 25, 2020",35.325,35325.000,15.478
Portugal,PRT,"Apr 26, 2020",36.132,36132.000,15.557
Portugal,PRT,"Apr 27, 2020",37.323,37323.000,15.96
Portugal,PRT,"Apr 28, 2020",38.842,38842.000,16.404
Portugal,PRT,"Apr 29, 2020",40.29,40290.00,16.89
Portugal,PRT,"Apr 30, 2020",41.893,41893.000,17.3
Portugal,PRT,"May 1, 2020",43.123,43123.000,17.598
Portugal,PRT,"May 2, 2020",44.156,44156.000,17.76
Portugal,PRT,"May 3, 2020",44.979,44979.000,18.207
Portugal,PRT,"May 4, 2020",46.134,46134.000,18.43
Portugal,PRT,"May 5, 2020",47.702,47702.000,19.057
Portugal,PRT,"May 6, 2020",49.22,49220.00,19.527
Portugal,PRT,"May 7, 2020",50.774,50774.000,19.774
Portugal,PRT,"May 8, 2020",52.268,52268.000,19.95
Portugal,PRT,"May 9, 2020",53.584,53584.000,20.038
Portugal,PRT,"May 10, 2020",54.317,54317.000,20.209
Qatar,QAT,"Mar 14, 2020",2.356,2356.000,21.212
Qatar,QAT,"Mar 15, 2020",2.759,2759.000,23.591
Qatar,QAT,"Mar 18, 2020",3.08,3080.00,20.075
Qatar,QAT,"Mar 19, 2020",3.284,3284.000,20.929
Qatar,QAT,"Mar 21, 2020",3.595,3595.000,22.038
Qatar,QAT,"Mar 22, 2020",3.768,3768.000,22.572
Qatar,QAT,"Mar 23, 2020",4.002,4002.000,23.342
Qatar,QAT,"Mar 25, 2020",4.255,4255.000,23.304
Qatar,QAT,"Mar 26, 2020",4.749,4749.000,25.477
Qatar,QAT,"Mar 27, 2020",5.153,5153.000,27.04
Qatar,QAT,"Mar 28, 2020",5.756,5756.000,29.505
Qatar,QAT,"Mar 29, 2020",6.552,6552.000,31.995
Qatar,QAT,"Mar 30, 2020",6.962,6962.000,31.637
Qatar,QAT,"Mar 31, 2020",7.773,7773.000,32.315
Qatar,QAT,"Apr 1, 2020",8.617,8617.000,31.786
Qatar,QAT,"Apr 2, 2020",9.115,9115.000,31.449
Qatar,QAT,"Apr 3, 2020",9.868,9868.000,29.959
Qatar,QAT,"Apr 4, 2020",11.09,11090.00,33.668
Qatar,QAT,"Apr 5, 2020",12.411,12411.000,26.986
Qatar,QAT,"Apr 6, 2020",13.227,13227.000,23.758
Qatar,QAT,"Apr 7, 2020",14.515,14515.000,22.826
Qatar,QAT,"Apr 9, 2020",14.975,14975.000,19.522
Qatar,QAT,"Apr 10, 2020",15.737,15737.000,19.082
Qatar,QAT,"Apr 11, 2020",16.574,16574.000,19.009
Qatar,QAT,"Apr 12, 2020",17.043,17043.000,17.999
Qatar,QAT,"Apr 13, 2020",17.642,17642.000,17.062
Qatar,QAT,"Apr 14, 2020",18.265,18265.000,16.287
Qatar,QAT,"Apr 15, 2020",18.911,18911.000,15.894
Qatar,QAT,"Apr 16, 2020",19.57,19570.00,15.193
Qatar,QAT,"Apr 17, 2020",20.245,20245.000,14.216
Qatar,QAT,"Apr 18, 2020",20.874,20874.000,12.897
Qatar,QAT,"Apr 19, 2020",21.707,21707.000,12.488
Qatar,QAT,"Apr 20, 2020",22.429,22429.000,11.861
Qatar,QAT,"Apr 21, 2020",23.16,23160.00,11.093
Qatar,QAT,"Apr 22, 2020",24.301,24301.000,10.717
Qatar,QAT,"Apr 23, 2020",25.497,25497.000,10.287
Qatar,QAT,"Apr 24, 2020",26.34,26340.00,9.774
Qatar,QAT,"Apr 25, 2020",27.665,27665.000,9.35
Qatar,QAT,"Apr 26, 2020",28.562,28562.000,8.793
Qatar,QAT,"Apr 27, 2020",29.749,29749.000,8.332
Qatar,QAT,"Apr 28, 2020",30.755,30755.000,7.88
Qatar,QAT,"Apr 29, 2020",31.73,31730.00,7.668
Qatar,QAT,"Apr 30, 2020",32.8,32800.0,7.521
Qatar,QAT,"May 1, 2020",33.92,33920.00,7.288
Qatar,QAT,"May 2, 2020",35.309,35309.000,7.217
Qatar,QAT,"May 3, 2020",36.249,36249.000,7.022
Qatar,QAT,"May 4, 2020",37.068,37068.000,6.867
Qatar,QAT,"May 5, 2020",38.098,38098.000,6.779
Qatar,QAT,"May 6, 2020",39.209,39209.000,6.59
Qatar,QAT,"May 7, 2020",40.435,40435.000,6.482
Qatar,QAT,"May 8, 2020",41.81,41810.00,6.377
Qatar,QAT,"May 9, 2020",43.232,43232.000,6.166
Qatar,QAT,"May 10, 2020",44.348,44348.000,5.99
Qatar,QAT,"May 11, 2020",45.485,45485.000,5.819
Qatar,QAT,"May 12, 2020",46.96,46960.00,5.727
Romania,ROU,"Mar 12, 2020",0.1,100.0,42.689
Romania,ROU,"Mar 13, 2020",0.132,132.000,39.766
Romania,ROU,"Mar 14, 2020",0.152,152.000,32.91
Romania,ROU,"Mar 15, 2020",0.167,167.000,28.363
Romania,ROU,"Mar 16, 2020",0.193,193.000,26.676
Romania,ROU,"Mar 17, 2020",0.216,216.000,22.554
Romania,ROU,"Mar 18, 2020",0.243,243.000,21.521
Romania,ROU,"Mar 19, 2020",0.259,259.000,19.127
Romania,ROU,"Mar 20, 2020",0.431,431.000,29.906
Romania,ROU,"Mar 21, 2020",0.463,463.000,28.945
Romania,ROU,"Mar 22, 2020",0.518,518.000,27.158
Romania,ROU,"Mar 23, 2020",0.583,583.000,25.919
Romania,ROU,"Mar 24, 2020",0.656,656.000,21.917
Romania,ROU,"Mar 25, 2020",0.752,752.000,18.984
Romania,ROU,"Mar 26, 2020",0.832,832.000,17.658
Romania,ROU,"Mar 27, 2020",0.907,907.000,16.961
Romania,ROU,"Mar 28, 2020",1.022,1022.000,15.219
Romania,ROU,"Mar 29, 2020",1.116,1116.000,14.78
Romania,ROU,"Mar 30, 2020",1.201,1201.000,13.127
Romania,ROU,"Mar 31, 2020",1.282,1282.000,12.63
Romania,ROU,"Apr 1, 2020",1.383,1383.000,11.853
Romania,ROU,"Apr 2, 2020",1.481,1481.000,11.578
Romania,ROU,"Apr 3, 2020",1.646,1646.000,11.562
Romania,ROU,"Apr 4, 2020",1.876,1876.000,11.339
Romania,ROU,"Apr 5, 2020",2.008,2008.000,10.69
Romania,ROU,"Apr 6, 2020",2.131,2131.000,10.607
Romania,ROU,"Apr 7, 2020",2.265,2265.000,10.741
Romania,ROU,"Apr 8, 2020",2.454,2454.000,10.688
Romania,ROU,"Apr 9, 2020",2.693,2693.000,10.88
Romania,ROU,"Apr 10, 2020",2.881,2881.000,10.656
Romania,ROU,"Apr 11, 2020",3.081,3081.000,10.842
Romania,ROU,"Apr 12, 2020",3.24,3240.00,10.405
Romania,ROU,"Apr 13, 2020",3.493,3493.000,10.667
Romania,ROU,"Apr 14, 2020",3.644,3644.000,10.568
Romania,ROU,"Apr 15, 2020",3.89,3890.00,10.878
Romania,ROU,"Apr 16, 2020",4.139,4139.000,11.035
Romania,ROU,"Apr 17, 2020",4.46,4460.00,11.133
Romania,ROU,"Apr 18, 2020",4.73,4730.00,11.279
Romania,ROU,"Apr 19, 2020",4.866,4866.000,11.12
Romania,ROU,"Apr 20, 2020",5.12,5120.00,11.261
Romania,ROU,"Apr 21, 2020",5.279,5279.000,11.364
Romania,ROU,"Apr 22, 2020",5.529,5529.000,11.508
Romania,ROU,"Apr 23, 2020",5.891,5891.000,11.672
Romania,ROU,"Apr 24, 2020",6.321,6321.000,12.045
Romania,ROU,"Apr 25, 2020",6.583,6583.000,12.158
Romania,ROU,"Apr 26, 2020",7.096,7096.000,12.837
Romania,ROU,"Apr 27, 2020",7.477,7477.000,13.033
Romania,ROU,"Apr 28, 2020",7.813,7813.000,13.256
Romania,ROU,"Apr 29, 2020",8.681,8681.000,14.376
Romania,ROU,"Apr 30, 2020",9.116,9116.000,14.641
Romania,ROU,"May 1, 2020",9.548,9548.000,15.007
Romania,ROU,"May 2, 2020",9.905,9905.000,15.162
Romania,ROU,"May 3, 2020",10.163,10163.000,15.356
Romania,ROU,"May 4, 2020",10.348,10348.000,15.123
Romania,ROU,"May 5, 2020",10.7,10700.0,15.234
Romania,ROU,"May 6, 2020",11.287,11287.000,15.693
Romania,ROU,"May 7, 2020",11.78,11780.00,16.064
Romania,ROU,"May 8, 2020",12.334,12334.000,16.365
Romania,ROU,"May 9, 2020",12.894,12894.000,16.748
Romania,ROU,"May 10, 2020",13.346,13346.000,16.968
Romania,ROU,"May 11, 2020",13.63,13630.00,17.069
Romania,ROU,"May 12, 2020",13.992,13992.000,17.269
Russia,RUS,"Mar 5, 2020",0.318,318.000,11603.5
